,keyword,count
0,미어캣,82
1,아이유,81
2,먹방,51
3,라일락,50
4,꼬꼬,42
5,롤린,40
6,제품,38
7,브레이브걸스,37
8,출산,35
9,박미선,33
10,요리,31
11,음악,31
12,케이,30
13,세븐,28
14,원더,28
15,이번,27
16,주가,26
17,경제,26
18,협찬,26
19,다홍,24
20,고왕,24
21,꼬리,24
22,리뷰,24
23,제작,24
24,도호,24
25,이유,23
26,여러분,22
28,엑소,21
29,인간극장,21
27,철원,21
30,퀴즈,20
31,치킨,20
32,브이,20
33,뉴스,20
39,오프,19
43,뮤뱅,19
42,아이돌,19
41,송중기,19
40,김연경,19
38,친구,19
37,백현,19
36,위해,19
35,뷰티,19
34,라면,19
44,세상,18
45,사과,18
46,비행기,18
47,케어,18
48,여행,18
49,우리,18
