,keyword,count
0,박수홍,294
1,아이유,241
2,다홍,140
3,브레이브걸스,138
4,롤린,138
5,아이야,135
6,친형,132
7,뉴스,123
8,출산,116
9,대통령,114
10,라일락,112
11,연합뉴스,108
12,상황,106
13,보고,100
14,가족,98
15,원더,96
16,케이,96
17,브이,95
18,스푼,95
19,그룹,94
20,고왕,92
21,김연경,92
22,로그,87
23,뿌리,86
25,흥국생명,84
24,치킨,84
27,친구,80
28,계량,80
26,뷰티,80
29,스튜디오,78
30,경기,76
31,마사,76
32,시작,76
33,미얀마,76
34,제보,76
35,조선,75
36,정도,75
38,시리즈,74
37,요청,74
39,병맛,72
40,횡령,72
41,출연료,72
42,대해,72
43,소속사,72
44,하나,71
45,라면,70
46,최초,70
47,비밀,69
48,사실,68
49,퀴즈,68
