,keyword,count
0,브레이브걸스,191
1,롤린,115
2,퀴즈,61
3,김태연,54
4,역주행,47
5,아빠,45
6,먹방,42
7,유정,42
8,미국,36
9,요리,34
10,사랑,34
11,이나래,32
12,유나,31
13,그램,30
14,수비드,29
15,모음,28
16,임영웅,28
17,민영,26
18,인터뷰,25
19,멸치,25
20,뉴스,25
21,브걸,24
24,만들기,23
26,커플,23
25,별빛,23
23,아이돌,23
22,라이브,23
27,브이,22
28,코카콜라,22
29,강호동,21
30,대통령,21
31,슈퍼주니어,20
32,박나래,20
33,이유,20
34,꼬꼬,20
35,다시,20
36,볶음,20
37,블럭,19
38,음악,18
39,펩시,18
40,연구소,18
41,남자,18
42,트롯,18
43,스튜디오,18
44,미얀마,17
45,교육,17
46,콜라,17
47,엄마,16
48,리액션,16
49,은지,16
