,keyword,count
0,브레이브걸스,173
1,영상,105
2,롤린,97
3,구독,57
4,퀴즈,55
5,먹방,49
6,예능,48
7,한국,46
8,아빠,41
9,역주행,39
10,보기,38
12,미국,37
11,사랑,37
13,채널,36
14,문의,35
15,미얀마,32
16,유튜브,31
17,방송,30
18,직캠,30
19,인스타그램,29
20,레전드,28
21,수비드,28
24,요리,27
26,뉴스,27
25,유정,27
23,임영웅,27
22,오늘,27
27,댓글,26
28,브금,25
29,추천,25
30,시즌,24
31,광고,24
35,커플,23
36,유나,23
37,대통령,23
34,별빛,23
33,이유,23
32,인터뷰,23
38,브이,22
39,코카콜라,22
40,시카고,21
41,게임,21
42,다시,21
43,보고,21
44,민영,21
45,모음,20
46,사람,20
47,친구,20
48,라이브,20
49,꼬꼬,20
