,keyword,count
0,브레이브걸스,89
1,롤린,58
2,미얀마,30
3,그램,29
4,수비드,27
5,브금,25
6,대통령,23
7,아빠,21
8,이유,20
10,사랑,19
12,보고,19
9,사람,19
11,요리,19
13,역주행,18
14,군부,18
15,미국,18
16,우리,16
17,공개,16
18,시청,16
19,편집,16
20,촬영,16
24,친구,15
26,사용,15
25,임영웅,15
23,생각,15
21,출연,15
22,먹방,15
27,아이,14
28,제보,14
29,뉴스,14
30,질문,14
31,쁘걸,13
32,인기가요,13
33,핫터뷰,13
34,특사,13
35,때문,13
36,제작,13
40,여러분,12
41,오븐,12
37,모음,12
39,유정,12
38,인터뷰,12
42,슈퍼주니어,11
43,충격,11
44,가수,11
45,블랙,11
46,선물,11
47,별빛,11
48,다시,11
49,명수,11
