,keyword,count
0,아이유,158
1,박수홍,154
2,다홍,95
3,롤린,94
4,라일락,84
5,브레이브걸스,83
6,대통령,76
7,출산,72
8,아이야,72
9,원더,70
10,케이,70
11,친형,66
12,그룹,64
13,주가,60
14,퀴즈,59
15,뿌리,58
16,뷰티,57
17,시리즈,56
18,스푼,55
19,고왕,54
20,치킨,54
21,연합뉴스,54
22,보고,54
23,뉴스,52
26,김연경,51
25,흥국생명,51
24,경기,51
27,상황,50
28,브이,49
29,가족,49
30,외국인,48
31,스튜디오,48
32,경제,48
33,병맛,47
34,시작,47
35,라면,46
36,친구,46
39,계량,45
38,로그,45
37,인간극장,45
40,조리,44
41,대해,43
42,사실,42
43,마사,42
44,증시,42
45,하나,42
46,최초,41
47,요청,41
48,조선,40
49,정도,40
