,keyword,count
0,퀴즈,129
1,브레이브걸스,107
2,롤린,61
3,이나래,51
4,슈퍼주니어,46
5,수비드,44
6,블럭,39
7,포항,36
8,아빠,36
9,유재석,33
10,요리,32
11,박나래,31
12,교육,30
13,만들기,28
14,치킨,28
15,방주연,27
16,가수,26
17,오븐,24
18,역주행,23
19,스튜디오,23
20,다시,23
21,인절미,22
24,먹방,21
25,생각,21
23,펜트하우스,21
22,남편,21
26,꼬꼬,20
27,강아지,19
28,자매,19
29,마음,19
30,김민경,19
34,킥복싱,18
36,사용,18
35,와플,18
37,고기,18
33,조세호,18
32,브걸,18
31,슈퍼맨,18
38,사연,17
39,세상,17
40,가방,17
41,인기,16
42,리액션,16
43,제시,16
44,라이브,16
45,로제,16
46,저녁,16
47,제보,16
48,제품,16
49,패션,16
