,keyword,count
0,브레이브걸스,31
1,롤린,22
2,이유,9
3,역주행,8
4,단독,7
5,임영웅,7
6,미국,7
7,유정,6
14,로그,5
13,브이,5
12,아빠,5
10,가수,5
9,엄마,5
8,퀴즈,5
11,충격,5
24,출장,4
32,클립,4
31,추신수,4
30,별빛,4
29,신곡,4
28,사랑,4
27,먹방,4
26,치킨,4
25,강아지,4
23,생활,4
18,남편,4
22,캠핑,4
16,블럭,4
17,사유리,4
15,자기,4
19,슈퍼주니어,4
20,슈퍼맨,4
21,공약,4
41,다큐,3
48,부모님,3
47,손흥민,3
46,그래미,3
45,무대,3
44,반응,3
43,그녀,3
42,서울,3
37,이나래,3
40,몰카,3
39,십오야,3
38,라이브,3
36,브걸,3
35,선공,3
34,근황,3
33,쁘걸,3
49,일본,3
