,keyword,count
0,부대,199
1,박수홍,178
2,강철,120
3,아이유,115
4,친형,102
5,수색대,100
6,해병대,99
7,뉴스,94
8,남자,87
9,참호,84
10,격투,84
11,특전사,84
12,가족,80
13,특수부대,78
14,다홍,76
15,정동원,76
16,영어,76
17,박서진,72
18,출산,72
19,최강,72
20,올리버,72
21,라면,71
22,과정,70
23,대결,68
24,경찰,66
25,토요일,65
26,라일락,63
27,백현,63
28,세계,62
29,직접,57
30,비밀,57
31,대한민국,57
32,친구,56
33,군사,56
34,오후,56
35,눈물,55
37,롤린,54
38,대통령,54
36,횡령,54
39,컨텐츠,52
40,경기,51
41,꿀팁,51
42,대해,51
43,배달,50
44,뿌리,50
45,브레이브걸스,49
46,포함,49
47,의미,48
48,오유진,48
49,군부,48
