,keyword,count
0,브레이브걸스,191
1,롤린,115
2,영상,94
3,직캠,63
4,퀴즈,61
5,김태연,54
6,예능,53
7,구독,48
8,역주행,47
9,한국,47
10,아빠,43
12,유정,42
11,먹방,42
13,미국,36
14,요리,34
15,사랑,34
16,채널,34
17,방송,33
18,보기,33
19,이나래,32
20,댓글,32
21,유튜브,32
22,유나,31
23,문의,31
26,수비드,29
25,인스타그램,29
24,오늘,29
27,모음,28
28,임영웅,27
29,민영,26
30,인터뷰,25
31,멸치,25
32,뉴스,25
33,브걸,24
34,레전드,24
40,브금,23
39,커플,23
38,별빛,23
37,만들기,23
36,아이돌,23
35,라이브,23
41,브이,22
42,코카콜라,22
43,강호동,21
44,대통령,21
45,슈퍼주니어,20
46,박나래,20
47,꼬꼬,20
48,다시,20
49,시간,20
