,keyword,count
0,브레이브걸스,27
1,롤린,21
2,이유,10
3,역주행,7
4,임영웅,7
5,미국,7
6,시즌,6
13,몰카,5
18,단독,5
17,사랑,5
16,로그,5
15,브이,5
14,앵콜,5
12,충격,5
11,먹방,5
10,엄마,5
9,자기,5
8,쁘걸,5
7,선공,5
30,유정,4
29,일상,4
28,추신수,4
27,별빛,4
26,무대,4
25,치킨,4
24,강아지,4
22,가수,4
21,슈퍼주니어,4
20,사유리,4
19,퀴즈,4
23,공개,4
40,우리,3
48,손흥민,3
47,반응,3
46,서울,3
45,라이브,3
44,걸스,3
43,인생,3
42,경기,3
41,병맛,3
37,사람,3
39,최고,3
38,친구,3
36,슈퍼맨,3
35,인터뷰,3
34,남편,3
33,미얀마,3
32,블럭,3
31,현실,3
49,그래미,3
