,keyword,count
0,브레이브걸스,173
1,롤린,97
2,퀴즈,55
3,먹방,49
4,아빠,41
5,역주행,39
6,사랑,37
7,미국,37
8,미얀마,33
9,그램,30
10,임영웅,28
11,수비드,28
14,뉴스,27
13,유정,27
12,요리,27
15,추천,25
16,이유,24
17,인터뷰,23
18,별빛,23
19,커플,23
20,유나,23
21,대통령,23
22,친구,22
23,브이,22
24,코카콜라,22
27,보고,21
28,민영,21
25,시카고,21
26,다시,21
30,사람,20
31,라이브,20
32,꼬꼬,20
29,모음,20
33,군부,19
34,블랙,19
35,스타,19
36,아이돌,18
37,교육,18
38,펩시,18
43,브걸,17
45,콜라,17
44,최준,17
39,쁘걸,17
42,만들기,17
41,공개,17
40,슈퍼주니어,17
46,출연,16
47,생각,16
48,우리,16
49,인기가요,16
