,keyword,count
0,아이유,256
1,박수홍,181
2,미어캣,164
3,라일락,121
4,다홍,99
5,박미선,99
6,케이,94
7,출산,93
8,골프,90
9,원더,90
10,아이야,88
11,뉴스,87
12,친형,78
13,펜트하우스,76
14,협찬,72
15,브이,70
16,롤린,66
17,계란부침,63
18,가족,63
19,브레이브걸스,62
20,제작,61
21,연합뉴스,60
22,라이브,58
27,송중기,57
26,치킨,57
25,계란,57
24,케어,57
23,라면,57
28,이유,56
29,방탄소년단,53
30,부대,53
31,프로,52
32,핫소스,51
33,드라마,50
34,뷰티,49
40,스푼,48
39,강철,48
38,출연료,48
37,뿌리,48
36,스킨,48
35,고왕,48
41,그룹,47
42,모든,47
43,영어,46
44,클립,45
45,코인,45
46,짝꿍,45
47,고양이,45
48,병맛,45
49,리뷰,45
